text,label
"Hope Air was founded in 1986 by Joan Rogers and Jinnie Bradshaw under the name Mission Air Transportation Network. In the early years, corporations signed up with Mission Air to use their planes. However, soon after launching Mission Air attracted commercial airlines, with over 90 per cent of flights taking place through airline partners currently. 
The PAF began searching for new combat aircraft. China was approached and agreed to supply an initial 72 Shenyang F-6 fighters and it was inducted on 30 December 1965.[citation needed] China also supplied a squadron of Harbin B-5 bombers which the PAF was not satisfied with due to their lack of a modern bomb aiming system. These were later returned to China in exchange for more Shenyang F-6.[citation needed] 
During his leisure time during his years at the ABC, Semmler devoted much of his leisure time to writing numerous books and reviews. In 1966 Lansdowne Press published his study of the Australian poet Banjo Paterson, The Banjo of the Bush. Other books from Semmler in this period included studies of Barcroft Boake (1965), Kenneth Slessor (1966) and Douglas Stewart (1974). ",0
"Goth being picked on -  I'm tired of hearing about goth and emo people being picked on, just because of the way they look or dress. It's not right It's not fair ",1
I got suspended from school for a week in april for wearing a black duster,1
"RT @LaborOrganizer: Happy #MayDay, America!The wealthy elite placed American Labor Day in September to diffuse the movement and depoliticâ€¦
RT @haymarketbooks: Happy
RT @chromesthesia: I hate humans. We could have kept dinosaurs and massive insects but noooo",1
"RT @jessphoenix2018: @DevinNunes Shouldn't you be more worried about @ICEgov than the Straw Police, Devin?https://t.co/zftgbKGSiL
RT @RespectableLaw: I've been wandering through some particularly insane corners of Conspiracy Theory Twitter, and I've come back with someâ€¦
RT @monosynth: So the 737 MAX has this weird little glitch that causes it to actively accelerate and dive into the ground.Iâ€™m not makingâ€¦",1
"Let      K    {\displaystyle \mathbb {K} }   be a non-discrete locally compact topological field, for example the real or complex numbers.  A Hausdorff topological vector space over      K    {\displaystyle \mathbb {K} }   is locally compact if and only if it is finite-dimensional, that is, isomorphic to       K   n     {\displaystyle \mathbb {K} ^{n}}   for some natural number     n .   {\displaystyle n.}   
Constables Peter Grant and Lesley May, and Detective Chief Inspector Thomas Nightingale form the magical branch of the Metropolitan Police.  Grant is called in for a murder investigation at the Baker Street Underground station: the victim, American art student James Gallagher, was fatally stabbed with a potsherd. 
The adductor magnus is inserted into the linea aspera, and to its lateral prolongation above, and its medial prolongation below. ",0
"Four-time Wisconsin State Champion Rufus King High from Milwaukee rode into town and carried off the Classic championship by knocking off New York power Mount Vernon, 67-57, on opening night, and then overwhelming Cathedral Prep, 65-48, in the title tilt. Prep, which hadn't been in the finals since 1997, beat AAAA Pennsylvania champion Chester High, 88-84 in overtime to reach the championship game. 
In 2009, Bridges guest-starred as Eli Scruggs on the 100th episode of Desperate Housewives and received an Emmy Award nomination for his performance. 
The average police patrol officer salary in Warwick is $57,343 as of October 31, 2018, but the range typically falls between $53,550 and $62,479. ",0
"The specious propaganda which is primarily disseminated against the legitimacy of sexual
relationships between adults and children is that a child is incapable of consenting to sexual
activity, so any occurrence of it is inherently rape. This is an arbitrary assumption which
oppresses children and is an indication of the abusive mentality which is inflicted upon
them daily in this society, dehumanizing them and relegating them to the status of slaves",1
"Black men have corrupted the women of this planet. All they care about is sex and swag. All they care about is swinging their ï¿½BBC thangï¿½ around in public. All their brain power has been submerged into their penis. This blackness effect is only prominent on men. On women it has no effect. No one lives in fear of the black woman but everyone lives in fear of the black man. It would be better if all black women left the beast on the alter and dated a white man. Or lesbian exploration. But do to the black murder rate, in 100 years there wonï¿½t be any black men, they will all be in jail or dead. The number of ebony lesbians will increase. Joy Joy Joy! The black man has more brains in his penis than Obama has in his head. And latinos will also suffer a massive drop in population, although not as bad as the black man. Both enjoy killing each other. At least the latino can be put into remedial education and be made smart. But the black mans brains fell out of the back of his head at birth onto the baby ward. I hope all mixed folk have the sense not to touch the black man but to instead find themselves a good white/Asian man. But there is hope for the world. The Asian and Indian women are traditional and good. So are the men. I have always respected them. They will rule America in the inner city and the world. The black woman can only be saved by the castration/elimination of the black man. The black man is a wily beast who has held back the black woman. Success does not come out of your loins but he doesnï¿½t get the message (See end of manifesto for good black bad black comparison)",1
"German Creek is located within the federal division of Barker, the state electoral district of Mount Gambier and the local government area of the District Council of Grant. The principal land use at German Creek is primary production. 
Two new special guest stars appeared in the episode in New York sequences. Peter Facinelli played the Funny Girl director, Rupert Campion, and Ioan Gruffudd the lead male actor in the show, Paolo San Pablo. 
In 2003, Governor Tom Vilsack created a task force to close the racial achievement gap in Waterloo. In 2009, a fair housing report, ""Analysis of Impediments to Fair Housing Choice"", compiled by Mullin & Lonergan Associates Inc., found Waterloo to be Iowa's most segregated city.  ""Historical patterns of racial segregation persist in Waterloo. Of the 20 cities in Iowa with populations exceeding 25,000, Waterloo ranks as the most segregated."" ",0
